-1.78699415513755 1
1.26539886882154 0
-1.05301940588735 0
-0.735784078233681 0
0.283257669776121 0
-0.514358172006878 0
-0.167315333616362 1
1.50435277712842 0
-0.370246739106133 0
-0.196812005240515 0
-1.48630263409709 0
0.361942114168528 0
-1.2358402409717 1
0.164932233145219 0
-1.30667268818442 1
0.416068991917884 0
0.0349628805431197 0
-0.17283868417207 0
1.19208768062583 1
1.83055165677101 0
0.612393977842831 0
0.951943055938897 0
-0.607311845849044 0
0.0540635242562892 0
-0.0511711071652808 0
0.639877033291964 0
0.710965602914423 0
-1.0766112191822 0
-1.33688703498427 0
-2.25590293328003 0
0.868563082526244 0
-1.09900865151327 0
-1.01424538028077 0
-0.772908629365397 1
1.73439808452912 0
0.0248444723985555 0
0.245210397653411 0
0.830313104214326 1
-1.48374828343297 1
1.25483422341441 0
-1.46054456887668 0
0.981033170779862 1
0.774502263962079 0
-2.55464610585498 0
1.18212076561817 0
1.7227865251522 1
-0.633096811202594 0
1.02336141104618 0
-0.349661462572197 0
-1.80858712701066 0
-1.15183195732531 0
0.655342121129244 0
-1.39771181858482 0
1.13563730647312 1
-0.945029337167516 1
-0.38345485833732 1
0.339528082031893 0
0.194132161942696 1
-0.772357347442046 0
-0.861717374167815 0
1.51900635448556 1
-1.18070352409337 1
-0.275860230955777 0
-0.215958421850766 0
-0.713133187855184 0
-1.27891492180221 1
-0.0781696130439278 0
-0.774945737810132 0
0.12457865410893 0
1.20652587322497 1
1.51729519564078 0
1.58799773609687 1
-0.126731930374174 1
-2.16863308583183 0
-0.439449129383448 1
-0.403960156549113 0
0.655544483557603 0
0.787506159371288 0
1.25151919846244 0
1.01779629857533 1
0.764113078260837 0
-0.329102290881664 0
0.531920406799181 0
-0.639597830918434 0
-1.15388064893075 1
0.645220048701245 0
0.316021784284016 1
-0.428035434850656 0
-0.136256450328052 0
0.40429485322937 1
1.35726266820911 0
-0.846971768404373 0
1.90949903160296 0
1.51003854645212 0
-1.77625401621955 0
-1.77250276790169 1
-1.66316941643691 0
-0.00270343373883893 0
1.17369177476763 0
